order_id,customer_id,order_datetime,shipping_city,payment_method,promo_code,courier,promised_delivery_date,delivered_at,order_status,shipping_fee
ORD0000583,C000046,27/01/2024 16:27,Islamabad,CC,NONE,CityExpress,30/01/2024,29/01/2024 11:30,DLVD,Rs. 0
ORD0000584,C000642,27/01/2024 16:49,Hyderabad,CC,WELCOME15,SwiftShip,31/01/2024,30/01/2024 19:48,DLVD,Rs. 180
ORD0000585,C000631,27/01/2024 17:05,Karachi,CC,NONE,PakRider,30/01/2024,30/01/2024 17:12,DLVD,Rs. 0
ORD0000586,C000375,27/01/2024 18:03,Lahore,COD,NONE,PakRider,30/01/2024,30/01/2024 16:23,DLVD,Rs. 150
ORD0000587,C000594,27/01/2024 18:13,Islamabad,COD,WELCOME15,PakRider,30/01/2024,,RTO,Rs. 150
ORD0000588,C000290,27/01/2024 19:11,Rawalpindi,COD,WELCOME15,PakRider,30/01/2024,,CNCL,Rs. 150
ORD0000589,C000645,27/01/2024 19:42,Lahore,Cash on Delivery,WELCOME15,SwiftShip,30/01/2024,29/01/2024 18:41,DLVD,Rs. 150
ORD0000590,C000586,27/01/2024 19:48,Karachi,COD,NONE,SwiftShip,30/01/2024,29/01/2024 15:45,DLVD,Rs. 150
ORD0000591,C000123,27/01/2024 21:00,Quetta,COD,NONE,PakRider,02/02/2024,31/01/2024 13:13,DLVD,Rs. 0
ORD0000592,C000597,27/01/2024 21:00,Karachi,COD,WELCOME15,CityExpress,30/01/2024,29/01/2024 12:52,DLVD,Rs. 0
ORD0000593,C000581,27/01/2024 21:01,Quetta,COD,NONE,RapidRoute,02/02/2024,,RTO,Rs. 220
ORD0000594,C000646,27/01/2024 21:39,Lahore,COD,NONE,PakRider,30/01/2024,29/01/2024 11:18,DLVD,Rs. 0
ORD0000595,C000648,27/01/2024 22:14,Islamabad,CC,NONE,SwiftShip,30/01/2024,29/01/2024 19:29,DLVD,Rs. 150
ORD0000596,C000651,27/01/2024 22:43,Quetta,CC,WELCOME15,SwiftShip,02/02/2024,31/01/2024 11:33,DLVD,Rs. 0
ORD0000597,C000640,27/01/2024 22:43,Gujranwala,COD,NONE,PakRider,31/01/2024,,CNCL,Rs. 0
ORD0000598,C000101,27/01/2024 23:15,Quetta,Cash on Delivery,NONE,PakRider,02/02/2024,31/01/2024 12:17,DLVD,Rs. 0
ORD0000599,C000527,28/01/2024 04:22,Karachi,COD,NONE,SwiftShip,31/01/2024,,CNCL,Rs. 0
ORD0000600,C000652,28/01/2024 05:03,Karachi,COD,WELCOME15,RapidRoute,31/01/2024,01/02/2024 14:22,DLVD,Rs. 0
ORD0000601,C000680,28/01/2024 06:50,Abbottabad,COD,NONE,SwiftShip,03/02/2024,01/02/2024 15:59,DLVD,Rs. 0
ORD0000602,C000353,28/01/2024 07:48,Gujranwala,WALLET,NONE,SwiftShip,01/02/2024,31/01/2024 10:17,DLVD,Rs. 180
ORD0000603,C000205,28/01/2024 10:13,Sialkot,COD,NONE,PakRider,01/02/2024,01/02/2024 15:44,DLVD,Rs. 0
ORD0000604,C000655,28/01/2024 11:21,Lahore,COD,NONE,SwiftShip,31/01/2024,,RTO,Rs. 0
ORD0000605,C000657,28/01/2024 11:29,Lahore,COD,WELCOME15,RapidRoute,31/01/2024,,RTO,Rs. 0
ORD0000606,C000662,28/01/2024 12:59,Faisalabad,COD,NONE,PakRider,01/02/2024,02/02/2024 11:47,DLVD,Rs. 0
ORD0000607,C000330,28/01/2024 14:17,Karachi,COD,NONE,SwiftShip,31/01/2024,31/01/2024 12:25,DLVD,Rs. 0
ORD0000608,C000679,28/01/2024 14:39,"Karachi, Sindh",COD,NONE,CityExpress,31/01/2024,30/01/2024 18:15,DLVD,Rs. 150
ORD0000609,C000474,28/01/2024 16:04,Lahore,WALLET,NONE,CityExpress,31/01/2024,30/01/2024 16:04,DLVD,Rs. 0
ORD0000610,C000677,28/01/2024 16:39,Lahore Cantt,Cash on Delivery,NONE,PakRider,31/01/2024,,RTO,Rs. 0
ORD0000611,C000389,28/01/2024 17:23,Islamabad,WALLET,NONE,CityExpress,31/01/2024,30/01/2024 15:21,DLVD,Rs. 0
ORD0000612,C000580,28/01/2024 17:53,Quetta,Cash on Delivery,NONE,SwiftShip,03/02/2024,01/02/2024 11:43,DLVD,Rs. 0
ORD0000613,C000383,28/01/2024 18:05,Rawalpindi,WALLET,NONE,PakRider,31/01/2024,31/01/2024 10:56,DLVD,Rs. 0
ORD0000614,C000274,28/01/2024 18:19,Hyderabad,COD,NONE,CityExpress,01/02/2024,31/01/2024 18:13,DLVD,Rs. 180
ORD0000615,C000656,28/01/2024 19:27,Peshawar,CC,WELCOME15,PakRider,01/02/2024,01/02/2024 17:07,DLVD,Rs. 180
ORD0000616,C000666,28/01/2024 19:44,Karachi,COD,WELCOME15,PakRider,31/01/2024,30/01/2024 11:00,DLVD,Rs. 150
ORD0000617,C000286,28/01/2024 19:50,Multan,Cash on Delivery,NONE,PakRider,01/02/2024,31/01/2024 19:00,DLVD,Rs. 0
ORD0000618,C000477,28/01/2024 19:54,Lahore,COD,NONE,SwiftShip,31/01/2024,30/01/2024 15:38,DLVD,Rs. 150
ORD0000619,C000667,28/01/2024 20:11,Peshawar,COD,NONE,PakRider,01/02/2024,,RTO,Rs. 180
ORD0000620,C000673,28/01/2024 20:58,Mardan,COD,NONE,PakRider,03/02/2024,,RTO,Rs. 0
ORD0000621,C000092,28/01/2024 21:19,Karachi,COD,NONE,PakRider,31/01/2024,30/01/2024 12:26,DLVD,Rs. 0
ORD0000622,C000658,28/01/2024 22:27,Gujranwala,COD,NONE,PakRider,01/02/2024,01/02/2024 16:04,DLVD,Rs. 0
ORD0000623,C000674,28/01/2024 23:05,Islamabad,CC,WELCOME15,SwiftShip,31/01/2024,30/01/2024 13:27,DLVD,Rs. 150
ORD0000624,C000665,29/01/2024 00:15,Multan,Cash on Delivery,WELCOME15,CityExpress,02/02/2024,01/02/2024 16:28,DLVD,Rs. 0
ORD0000625,C000699,29/01/2024 06:37,Bahawalpur,COD,NONE,RapidRoute,04/02/2024,04/02/2024 15:03,DLVD,Rs. 0
ORD0000626,C000684,29/01/2024 07:01,Karachi,COD,NONE,RapidRoute,01/02/2024,02/02/2024 14:35,DLVD,Rs. 0
ORD0000626,C000684,29/01/2024 07:01,Karachi,COD,NONE,RapidRoute,01/02/2024,02/02/2024 14:35,DLVD,Rs. 0
ORD0000627,C000377,29/01/2024 07:24,Bahawalpur,COD,NONE,RapidRoute,04/02/2024,03/02/2024 19:41,DLVD,Rs. 220
ORD0000628,C000685,29/01/2024 07:38,Karachi ,WALLET,NONE,SwiftShip,01/02/2024,31/01/2024 13:21,DLVD,Rs. 0
ORD0000629,C000698,29/01/2024 08:11,Karachi,COD,WELCOME15,SwiftShip,01/02/2024,01/02/2024 12:06,DLVD,Rs. 0
ORD0000630,C000054,29/01/2024 08:20,Karachi ,COD,NONE,PakRider,01/02/2024,01/02/2024 10:50,DLVD,Rs. 150
ORD0000631,C000690,29/01/2024 12:26,Islamabad,Cash on Delivery,NONE,CityExpress,01/02/2024,02/02/2024 14:45,DLVD,Rs. 150
ORD0000632,C000653,29/01/2024 12:28,,CC,WELCOME15,SwiftShip,01/02/2024,30/01/2024 18:52,DLVD,Rs. 0
ORD0000633,C000686,29/01/2024 12:50,Karachi,COD,NONE,SwiftShip,01/02/2024,31/01/2024 18:01,DLVD,Rs. 0
ORD0000634,C000123,29/01/2024 13:48,Quetta,COD,NONE,PakRider,04/02/2024,02/02/2024 14:43,DLVD,Rs. 0
ORD0000635,C000689,29/01/2024 16:08,Islamabad,COD,NONE,CityExpress,01/02/2024,,RTO,Rs. 0
ORD0000636,C000700,29/01/2024 16:31,Karachi,COD,NONE,CityExpress,01/02/2024,,RTO,Rs. 0
ORD0000637,C000255,29/01/2024 17:20,Karachi,CC,NONE,SwiftShip,01/02/2024,31/01/2024 17:42,DLVD,Rs. 150
ORD0000638,C000168,29/01/2024 17:46,Rawalpindi,CC,NONE,SwiftShip,01/02/2024,02/02/2024 14:55,DLVD,Rs. 0
ORD0000639,C000696,29/01/2024 18:16,Gujranwala,Cash on Delivery,NONE,RapidRoute,02/02/2024,03/02/2024 10:00,DLVD,Rs. 0
ORD0000640,C000695,29/01/2024 18:29,Islamabad,COD,WELCOME15,CityExpress,01/02/2024,01/02/2024 17:12,DLVD,Rs. 0
ORD0000641,C000498,29/01/2024 18:35,Lahore,COD,NONE,SwiftShip,01/02/2024,31/01/2024 17:13,DLVD,Rs. 0
ORD0000642,C000238,29/01/2024 18:46,Lahore,Cash on Delivery,NONE,SwiftShip,01/02/2024,30/01/2024 17:30,DLVD,Rs. 150
ORD0000643,C000529,29/01/2024 19:12,Rawalpindi,COD,WELCOME15,SwiftShip,01/02/2024,31/01/2024 12:11,DLVD,Rs. 0
ORD0000644,C000618,29/01/2024 19:42,Lahore,COD,NONE,SwiftShip,01/02/2024,,RTO,Rs. 0
ORD0000645,C000607,29/01/2024 21:09,Rawalpindi,CC,NONE,SwiftShip,01/02/2024,31/01/2024 13:00,DLVD,Rs. 0
ORD0000646,C000549,29/01/2024 21:23,Lahore,CC,NONE,SwiftShip,01/02/2024,31/01/2024 17:13,DLVD,Rs. 0
ORD0000647,C000683,29/01/2024 21:33,Faisalabad,COD,WELCOME15,SwiftShip,02/02/2024,31/01/2024 13:34,DLVD,Rs. 0
ORD0000648,C000522,29/01/2024 21:34,Gujranwala,Cash on Delivery,NONE,CityExpress,02/02/2024,02/02/2024 11:16,DLVD,Rs. 0
ORD0000649,C000029,29/01/2024 21:40,Karachi,COD,NONE,SwiftShip,01/02/2024,,CNCL,Rs. 150
ORD0000650,C000658,29/01/2024 22:15,Gujranwala,Cash on Delivery,NONE,PakRider,02/02/2024,04/02/2024 10:25,DLVD,Rs. 0
ORD0000651,C000681,29/01/2024 22:25,Lahore,CC,NONE,SwiftShip,01/02/2024,30/01/2024 11:22,DLVD,Rs. 150
ORD0000652,C000691,29/01/2024 22:39,Quetta,COD,WELCOME15,PakRider,04/02/2024,03/02/2024 17:05,DLVD,Rs. 0
ORD0000653,C000633,29/01/2024 23:28,Lahore,COD,NONE,SwiftShip,01/02/2024,,CNCL,Rs. 0
ORD0000654,C000084,29/01/2024 23:49,Karachi,COD,NONE,CityExpress,01/02/2024,31/01/2024 17:39,DLVD,Rs. 150
ORD0000655,C000290,29/01/2024 23:59,Rawalpindi,COD,NONE,CityExpress,01/02/2024,,RTO,Rs. 0
ORD0000656,C000356,30/01/2024 06:14,Karachi,CC,NONE,PakRider,02/02/2024,03/02/2024 19:04,DLVD,Rs. 0
ORD0000657,C000186,30/01/2024 08:42,Multan,COD,NONE,RapidRoute,03/02/2024,04/02/2024 16:11,DLVD,Rs. 180
ORD0000658,C000707,30/01/2024 17:54,Lahore,Cash on Delivery,NONE,SwiftShip,02/02/2024,01/02/2024 12:44,DLVD,Rs. 0
ORD0000659,C000701,30/01/2024 19:27,Lahore,Cash on Delivery,WELCOME15,SwiftShip,02/02/2024,02/02/2024 19:23,DLVD,Rs. 0
ORD0000660,C000702,30/01/2024 19:38,Karachi,COD,NONE,PakRider,02/02/2024,01/02/2024 14:37,DLVD,Rs. 0
ORD0000661,C000670,30/01/2024 19:42,Faisalabad,COD,WELCOME15,RapidRoute,03/02/2024,,RTO,Rs. 180
ORD0000662,C000715,30/01/2024 19:47,QUETTA,Cash on Delivery,WELCOME15,PakRider,05/02/2024,03/02/2024 12:48,DLVD,Rs. 220
ORD0000663,C000120,30/01/2024 20:18,Abbottabad,Cash on Delivery,NONE,RapidRoute,05/02/2024,05/02/2024 19:25,DLVD,Rs. 220
ORD0000664,C000709,30/01/2024 21:27,Peshawar,Cash on Delivery,NONE,SwiftShip,03/02/2024,,CNCL,Rs. 0
ORD0000665,C000708,30/01/2024 22:40,ISB,Cash on Delivery,WELCOME15,PakRider,02/02/2024,,RTO,Rs. 0
ORD0000666,C000668,30/01/2024 23:39,Lahore,COD,NONE,CityExpress,02/02/2024,,RTO,Rs. 0
ORD0000667,C000647,30/01/2024 23:51,Quetta,COD,NONE,RapidRoute,05/02/2024,05/02/2024 16:27,DLVD,Rs. 0
ORD0000668,C000101,31/01/2024 05:21,Quetta,COD,NONE,PakRider,06/02/2024,,RTO,Rs. 0
ORD0000669,C000732,31/01/2024 06:49,Rawalpindi,COD,NONE,PakRider,03/02/2024,03/02/2024 12:26,DLVD,Rs. 0
ORD0000670,C000716,31/01/2024 07:22,GRW,CC,NONE,PakRider,04/02/2024,03/02/2024 19:13,DLVD,Rs. 0
ORD0000671,C000730,31/01/2024 10:21,Sargodha,COD,WELCOME15,RapidRoute,06/02/2024,,CNCL,Rs. 0
ORD0000672,C000717,31/01/2024 10:31,Karachi,COD,NONE,PakRider,03/02/2024,,RTO,Rs. 150
ORD0000673,C000562,31/01/2024 10:58,Karachi,COD,NONE,CityExpress,03/02/2024,03/02/2024 10:10,DLVD,Rs. 0
ORD0000674,C000733,31/01/2024 11:45,Lahore,WALLET,NONE,PakRider,03/02/2024,02/02/2024 19:00,DLVD,Rs. 0
ORD0000675,C000729,31/01/2024 12:55,Karachi,CC,NONE,CityExpress,03/02/2024,,DLVD,Rs. 150
ORD0000676,C000550,31/01/2024 14:35,Islamabad ,COD,NONE,SwiftShip,03/02/2024,,CNCL,Rs. 150
ORD0000677,C000328,31/01/2024 15:04,Lahore,Cash on Delivery,NONE,PakRider,03/02/2024,02/02/2024 17:09,DLVD,Rs. 0
ORD0000678,C000169,31/01/2024 16:59,Karachi,CC,NONE,RapidRoute,03/02/2024,03/02/2024 13:39,DLVD,Rs. 0
ORD0000679,C000724,31/01/2024 17:02,Lahore,COD,NONE,CityExpress,03/02/2024,02/02/2024 14:07,DLVD,Rs. 0
ORD0000680,C000723,31/01/2024 17:46,Karachi,CC,NONE,SwiftShip,03/02/2024,02/02/2024 17:50,DLVD,Rs. 0
ORD0000681,C000727,31/01/2024 18:19,multan,COD,WELCOME15,PakRider,04/02/2024,06/02/2024 17:47,DLVD,Rs. 180
ORD0000682,C000638,31/01/2024 18:42,Bahawalpur,COD,NONE,PakRider,06/02/2024,04/02/2024 14:08,DLVD,Rs. 0
ORD0000683,C000352,31/01/2024 18:43,Karachi,COD,NONE,CityExpress,03/02/2024,02/02/2024 14:51,DLVD,Rs. 0
ORD0000684,C000408,31/01/2024 18:46,Multan,COD,NONE,RapidRoute,04/02/2024,,CNCL,Rs. 0
ORD0000685,C000552,31/01/2024 19:34,GRW,Cash on Delivery,NONE,PakRider,04/02/2024,,RTO,Rs. 0
ORD0000686,C000722,31/01/2024 19:54,sargodha,WALLET,NONE,PakRider,06/02/2024,04/02/2024 13:11,DLVD,Rs. 0
ORD0000687,C000721,31/01/2024 20:33,Gujranwala,CC,NONE,SwiftShip,04/02/2024,02/02/2024 18:49,DLVD,Rs. 0
ORD0000688,C000720,31/01/2024 20:33,Hyderabad,CC,FREESHIP,RapidRoute,04/02/2024,05/02/2024 18:49,DLVD,Rs. 0
ORD0000689,C000405,31/01/2024 22:01,Gujranwala,COD,NONE,PakRider,04/02/2024,03/02/2024 19:18,DLVD,Rs. 0
ORD0000690,C000713,31/01/2024 22:09,Karachi,COD,NONE,CityExpress,03/02/2024,02/02/2024 16:07,DLVD,Rs. 150
ORD0000691,C000728,31/01/2024 22:17,lahore,COD,NONE,PakRider,03/02/2024,03/02/2024 19:16,DLVD,Rs. 0
ORD0000692,C000409,31/01/2024 22:31,Lahore,Cash on Delivery,WELCOME15,PakRider,03/02/2024,,RTO,Rs. 150
ORD0000693,C000687,31/01/2024 22:57,Quetta,COD,WELCOME15,PakRider,06/02/2024,04/02/2024 10:26,DLVD,Rs. 0
ORD0000694,C000740,01/02/2024 00:56,Sialkot,COD,NONE,PakRider,05/02/2024,05/02/2024 10:36,DLVD,Rs. 0
ORD0000695,C000439,01/02/2024 07:15,Islamabad,COD,WELCOME15,CityExpress,04/02/2024,03/02/2024 12:16,DLVD,Rs. 0
ORD0000696,C000649,01/02/2024 08:36,Sialkot,COD,NONE,CityExpress,05/02/2024,05/02/2024 16:40,DLVD,Rs. 0
ORD0000697,C000746,01/02/2024 09:15,Lahore,COD,WELCOME15,SwiftShip,04/02/2024,03/02/2024 15:16,DLVD,Rs. 0
ORD0000698,C000566,01/02/2024 11:34,Multan,COD,NONE,PakRider,05/02/2024,,RTO,Rs. 0
ORD0000699,C000749,01/02/2024 11:43,Faisalabad,COD,WELCOME15,PakRider,05/02/2024,,CNCL,Rs. 180
ORD0000700,C000736,01/02/2024 11:53,Bahawalpur,COD,NONE,RapidRoute,07/02/2024,07/02/2024 11:28,DLVD,Rs. 0
ORD0000701,C000743,01/02/2024 12:48,Lahore,COD,NONE,RapidRoute,04/02/2024,04/02/2024 11:18,DLVD,Rs. 150
ORD0000702,C000386,01/02/2024 13:11,abbottabad,COD,NONE,RapidRoute,07/02/2024,06/02/2024 11:22,DLVD,Rs. 220
ORD0000703,C000575,01/02/2024 14:18,Lahore,COD,NONE,SwiftShip,04/02/2024,,RTO,Rs. 0
ORD0000704,C000742,01/02/2024 15:31,Karachi,CC,NONE,SwiftShip,04/02/2024,03/02/2024 16:56,DLVD,Rs. 150
ORD0000705,C000516,01/02/2024 15:48,Hyderabad,CC,NONE,RapidRoute,05/02/2024,05/02/2024 17:36,DLVD,Rs. 0
ORD0000706,C000739,01/02/2024 16:12,LHR,COD,NONE,PakRider,04/02/2024,03/02/2024 16:11,DLVD,Rs. 0
ORD0000707,C000737,01/02/2024 18:07,Lahore,COD,WELCOME15,SwiftShip,04/02/2024,04/02/2024 12:44,DLVD,Rs. 0
ORD0000708,C000738,01/02/2024 18:53,Sukkur,CC,WELCOME15,PakRider,07/02/2024,06/02/2024 15:48,DLVD,Rs. 220
ORD0000709,C000559,01/02/2024 19:02,Lahore,Cash on Delivery,WELCOME15,PakRider,04/02/2024,05/02/2024 15:40,DLVD,Rs. 150
ORD0000710,C000688,01/02/2024 19:21,Karachi,Cash on Delivery,WELCOME15,CityExpress,04/02/2024,03/02/2024 10:06,DLVD,Rs. 0
ORD0000711,C000682,01/02/2024 19:52,Karachi,COD,NONE,PakRider,04/02/2024,04/02/2024 13:35,DLVD,Rs. 0
ORD0000712,C000660,01/02/2024 20:25,Hyderabad,COD,NONE,RapidRoute,05/02/2024,05/02/2024 15:28,DLVD,Rs. 0
ORD0000713,C000705,01/02/2024 20:57,Karachi,COD,NONE,SwiftShip,04/02/2024,03/02/2024 12:20,DLVD,Rs. 0
ORD0000714,C000747,01/02/2024 22:10,"Karachi, Sindh",WALLET,NONE,PakRider,04/02/2024,04/02/2024 16:47,DLVD,Rs. 150
ORD0000715,C000497,01/02/2024 22:50,Islamabad,CC,NONE,CityExpress,04/02/2024,03/02/2024 12:52,DLVD,Rs. 0
ORD0000716,C000124,01/02/2024 22:55,Multan,COD,NONE,PakRider,05/02/2024,04/02/2024 14:45,DLVD,Rs. 0
ORD0000717,C000734,01/02/2024 23:37,Abbottabad,Cash on Delivery,NONE,PakRider,07/02/2024,06/02/2024 15:55,DLVD,Rs. 220
ORD0000718,C000657,01/02/2024 23:51,LHR,COD,NONE,SwiftShip,04/02/2024,03/02/2024 14:36,DLVD,Rs. 0
ORD0000719,C000757,02/02/2024 08:04,Islamabad Capital Territory,WALLET,NONE,SwiftShip,05/02/2024,03/02/2024 19:05,DLVD,Rs. 150
ORD0000720,C000387,02/02/2024 09:46,Peshawar,COD,WELCOME15,SwiftShip,06/02/2024,05/02/2024 10:15,DLVD,Rs. 0
ORD0000721,C000637,02/02/2024 10:58,RWP,WALLET,NONE,SwiftShip,05/02/2024,04/02/2024 18:20,DLVD,Rs. 0
ORD0000722,C000223,02/02/2024 11:21,Faisalabad,CC,NONE,PakRider,06/02/2024,06/02/2024 19:14,DLVD,Rs. 0
ORD0000723,C000016,02/02/2024 11:49,Hyderabad,COD,NONE,SwiftShip,06/02/2024,05/02/2024 10:23,DLVD,Rs. 180
ORD0000724,C000562,02/02/2024 12:12,Karachi,COD,NONE,SwiftShip,05/02/2024,03/02/2024 19:21,DLVD,Rs. 0
ORD0000725,C000752,02/02/2024 12:38,Lahore,CC,NONE,CityExpress,05/02/2024,04/02/2024 14:14,DLVD,Rs. 0
ORD0000726,C000759,02/02/2024 13:47,Lahore,COD,NONE,CityExpress,05/02/2024,,CNCL,Rs. 0
ORD0000727,C000761,02/02/2024 13:47,Faisalabad,Cash on Delivery,NONE,RapidRoute,06/02/2024,06/02/2024 11:34,DLVD,Rs. 0
ORD0000728,C000770,02/02/2024 14:27,Peshawar,COD,FREESHIP,RapidRoute,06/02/2024,07/02/2024 18:22,DLVD,Rs. 0
ORD0000729,C000314,02/02/2024 14:36,Rawalpindi,COD,NONE,SwiftShip,05/02/2024,04/02/2024 11:52,DLVD,Rs. 0
ORD0000730,C000773,02/02/2024 16:07,GRW,COD,NONE,SwiftShip,06/02/2024,04/02/2024 12:36,DLVD,Rs. 0
ORD0000731,C000766,02/02/2024 17:12,Sargodha,Cash on Delivery,NONE,RapidRoute,08/02/2024,08/02/2024 10:09,DLVD,Rs. 0
ORD0000732,C000754,02/02/2024 17:15,Karachi,COD,NONE,SwiftShip,05/02/2024,03/02/2024 14:58,DLVD,Rs. 0
ORD0000733,C000772,02/02/2024 18:24,Sialkot,CC,NONE,PakRider,06/02/2024,06/02/2024 19:44,DLVD,Rs. 180
ORD0000734,C000659,02/02/2024 18:25,Faisalabad,COD,FREESHIP,SwiftShip,06/02/2024,05/02/2024 14:26,DLVD,Rs. 0
ORD0000735,C000358,02/02/2024 18:31,sukkur,COD,NONE,PakRider,08/02/2024,07/02/2024 14:57,DLVD,Rs. 220
ORD0000736,C000775,02/02/2024 20:36,Lahore,Cash on Delivery,WELCOME15,CityExpress,05/02/2024,05/02/2024 14:38,DLVD,Rs. 0
ORD0000737,C000763,02/02/2024 21:03,Karachi,COD,NONE,SwiftShip,05/02/2024,05/02/2024 12:33,DLVD,Rs. 0
ORD0000738,C000323,02/02/2024 21:06,Multan,COD,NONE,PakRider,06/02/2024,06/02/2024 14:29,DLVD,Rs. 0
ORD0000739,C000767,02/02/2024 21:11,Karachi,COD,WELCOME15,CityExpress,05/02/2024,04/02/2024 16:41,DLVD,Rs. 150
ORD0000740,C000762,02/02/2024 21:15,Hyderabad,COD,WELCOME15,PakRider,06/02/2024,,RTO,Rs. 0
ORD0000741,C000760,02/02/2024 21:39,Multan,COD,NONE,PakRider,06/02/2024,05/02/2024 12:07,DLVD,Rs. 0
ORD0000742,C000664,02/02/2024 21:54,Rawalpindi,CC,WELCOME15,PakRider,05/02/2024,,CNCL,Rs. 150
ORD0000743,C000756,02/02/2024 22:02,Lahore,COD,NONE,RapidRoute,05/02/2024,,RTO,Rs. 0
ORD0000744,C000753,02/02/2024 22:06,Lahore,COD,NONE,SwiftShip,05/02/2024,03/02/2024 18:04,DLVD,Rs. 0
ORD0000745,C000719,02/02/2024 23:52,gujranwala,COD,NONE,RapidRoute,06/02/2024,07/02/2024 14:30,DLVD,Rs. 0
ORD0000746,C000661,02/02/2024 23:54,Islamabad,Cash on Delivery,WELCOME15,PakRider,05/02/2024,05/02/2024 19:58,DLVD,Rs. 0
ORD0000747,C000683,03/02/2024 08:08,Faisalabad,CC,NONE,CityExpress,07/02/2024,06/02/2024 16:58,DLVD,Rs. 180
ORD0000748,C000613,03/02/2024 09:54,"Karachi, Sindh",COD,NONE,SwiftShip,06/02/2024,05/02/2024 18:28,DLVD,Rs. 0
ORD0000749,C000295,03/02/2024 11:10,Lahore,Cash on Delivery,NONE,RapidRoute,06/02/2024,06/02/2024 17:04,DLVD,Rs. 150
ORD0000750,C000794,03/02/2024 11:14,Rawalpindi,CC,NONE,CityExpress,06/02/2024,,CNCL,Rs. 150
ORD0000751,C000790,03/02/2024 11:23,Karachi,Cash on Delivery,NONE,PakRider,06/02/2024,05/02/2024 14:03,DLVD,Rs. 0
ORD0000752,C000789,03/02/2024 11:40,Rawalpindi,CC,NONE,SwiftShip,06/02/2024,05/02/2024 12:59,DLVD,Rs. 0
ORD0000753,C000781,03/02/2024 11:51,"Karachi, Sindh",COD,NONE,SwiftShip,06/02/2024,,CNCL,Rs. 150
ORD0000754,C000698,03/02/2024 12:32,Karachi,COD,NONE,PakRider,06/02/2024,05/02/2024 12:45,DLVD,Rs. 0
ORD0000755,C000777,03/02/2024 13:02,Multan,COD,NONE,PakRider,07/02/2024,07/02/2024 19:47,DLVD,Rs. 0
ORD0000756,C000795,03/02/2024 13:03,Karachi,Cash on Delivery,NONE,SwiftShip,06/02/2024,06/02/2024 15:33,DLVD,Rs. 150
ORD0000757,C000527,03/02/2024 15:00,Karachi,COD,NONE,PakRider,06/02/2024,,RTO,Rs. 0
ORD0000758,C000791,03/02/2024 15:56,Karachi,CC,WELCOME15,PakRider,06/02/2024,05/02/2024 11:27,DLVD,Rs. 0
ORD0000759,C000187,03/02/2024 15:59,Karachi,Cash on Delivery,NONE,SwiftShip,06/02/2024,,RTO,Rs. 0
ORD0000760,C000356,03/02/2024 16:22,karachi,WALLET,NONE,CityExpress,06/02/2024,06/02/2024 11:33,DLVD,Rs. 0
ORD0000761,C000537,03/02/2024 16:22,Islamabad,WALLET,NONE,RapidRoute,06/02/2024,07/02/2024 11:53,DLVD,Rs. 0
ORD0000762,C000779,03/02/2024 16:41,Hyderabad,COD,NONE,PakRider,07/02/2024,06/02/2024 12:17,DLVD,Rs. 0
ORD0000763,C000678,03/02/2024 16:57,Multan,COD,NONE,PakRider,07/02/2024,06/02/2024 14:53,DLVD,Rs. 0
ORD0000764,C000786,03/02/2024 17:17,Hyderabad,COD,WELCOME15,PakRider,07/02/2024,07/02/2024 13:55,DLVD,Rs. 0
ORD0000765,C000680,03/02/2024 17:34,Abbottabad,COD,NONE,CityExpress,09/02/2024,09/02/2024 12:23,DLVD,Rs. 220
ORD0000766,C000771,03/02/2024 19:10,Karachi,CC,NONE,SwiftShip,06/02/2024,05/02/2024 11:47,DLVD,Rs. 0
ORD0000767,C000776,03/02/2024 19:14,Faisalabad,COD,WELCOME15,RapidRoute,07/02/2024,08/02/2024 11:32,DLVD,Rs. 0
ORD0000768,C000417,03/02/2024 20:22,Mardan,COD,NONE,SwiftShip,09/02/2024,07/02/2024 17:41,DLVD,Rs. 220
ORD0000769,C000575,03/02/2024 20:24,Lahore,WALLET,NONE,CityExpress,06/02/2024,06/02/2024 16:14,DLVD,Rs. 0
ORD0000770,C000796,03/02/2024 20:42,Sialkot,COD,NONE,RapidRoute,07/02/2024,08/02/2024 15:48,DLVD,Rs. 0
ORD0000771,C000694,03/02/2024 21:08,Lahore,Cash on Delivery,NONE,RapidRoute,06/02/2024,07/02/2024 19:17,DLVD,Rs. 150
ORD0000772,C000785,03/02/2024 22:21,Gujranwala,COD,NONE,SwiftShip,07/02/2024,06/02/2024 18:58,DLVD,Rs. 0
ORD0000773,C000792,03/02/2024 22:55,Lahore,COD,NONE,PakRider,06/02/2024,05/02/2024 11:29,DLVD,Rs. 0
ORD0000774,C000778,03/02/2024 23:06,Lahore,COD,WELCOME15,SwiftShip,06/02/2024,06/02/2024 16:16,DLVD,Rs. 150
ORD0000775,C000783,03/02/2024 23:21,Lahore,Cash on Delivery,WELCOME15,SwiftShip,06/02/2024,,DLVD,Rs. 150
ORD0000776,C000292,04/02/2024 00:52,Hyderabad,COD,NONE,RapidRoute,08/02/2024,08/02/2024 18:23,DLVD,Rs. 180
ORD0000777,C000801,04/02/2024 01:42,Islamabad,COD,NONE,CityExpress,07/02/2024,,RTO,Rs. 0
ORD0000778,C000804,04/02/2024 05:20,Karachi,COD,WELCOME15,SwiftShip,07/02/2024,,CNCL,Rs. 150
