customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
C000158,899,1,14299.0,1,3,4,At risk
C001202,594,1,14299.0,1,3,4,At risk
C001445,851,1,14299.0,1,3,4,At risk
C001684,840,1,14299.0,1,3,4,At risk
C002079,807,1,14299.0,1,3,4,At risk
C003592,762,1,14299.0,1,3,4,At risk
C003785,692,2,14299.0,1,4,4,At risk
C004668,723,1,14299.0,1,3,4,At risk
C005971,656,2,14299.0,1,4,4,At risk
C006215,645,2,14299.0,1,4,4,At risk
C006295,659,1,14299.0,1,3,4,At risk
C006536,660,1,14299.0,1,3,4,At risk
C008394,598,1,14299.0,1,3,4,At risk
C009789,566,1,14299.0,2,3,4,At risk
C010180,539,1,14299.0,2,3,4,At risk
C011001,535,1,14299.0,2,3,4,At risk
C011015,535,1,14299.0,2,3,4,At risk
C012192,499,1,14299.0,2,3,4,At risk
C012229,470,2,14299.0,2,4,4,At risk
C013803,453,1,14299.0,2,3,4,At risk
C014860,425,1,14299.0,2,3,4,At risk
C015183,413,1,14299.0,2,3,4,At risk
C015390,374,2,14299.0,2,4,4,At risk
C017214,361,1,14299.0,3,3,4,Loyal
C017461,352,1,14299.0,3,3,4,Loyal
C018633,287,1,14299.0,3,3,4,Loyal
C019333,314,1,14299.0,3,3,4,Loyal
C019724,305,1,14299.0,3,3,4,Loyal
C019729,305,1,14299.0,3,3,4,Loyal
C019856,302,1,14299.0,3,3,4,Loyal
C020651,247,1,14299.0,3,3,4,Loyal
C023725,224,1,14299.0,3,3,4,Loyal
C023999,217,1,14299.0,3,3,4,Loyal
C024530,212,1,14299.0,4,3,4,Loyal
C025889,185,1,14299.0,4,3,4,Loyal
C027271,161,1,14299.0,4,3,4,Loyal
C029194,123,1,14299.0,4,3,4,Loyal
C030157,105,1,14299.0,4,3,4,Loyal
C030770,94,1,14299.0,4,3,4,Loyal
C030871,92,1,14299.0,4,3,4,Loyal
C031481,80,1,14299.0,5,3,4,Loyal
C031712,77,1,14299.0,5,3,4,Loyal
C032587,58,1,14299.0,5,3,4,Loyal
C034113,26,1,14299.0,5,3,4,Loyal
C034131,32,1,14299.0,5,3,4,Loyal
C034341,21,1,14299.0,5,3,4,Loyal
C034573,23,1,14299.0,5,3,4,Loyal
C035483,8,1,14299.0,5,3,4,Loyal
C035711,4,1,14299.0,5,3,4,Loyal
C013057,473,1,14307.0,2,3,4,At risk
C015335,402,3,14313.0,2,4,4,At risk
C012755,462,2,14316.0,2,4,4,At risk
C011352,507,2,14317.0,2,4,4,At risk
C016540,334,2,14321.0,3,4,4,Loyal
C013911,431,2,14327.0,2,4,4,At risk
C023229,200,2,14331.0,4,4,4,Champions
C007406,596,2,14338.0,1,4,4,At risk
C028280,9,4,14340.0,5,5,4,Champions
C012889,450,3,14343.0,2,4,4,At risk
C019259,302,2,14343.0,3,4,4,Loyal
C019810,177,5,14343.0,4,5,4,Champions
C011457,476,2,14344.0,2,4,4,At risk
C025465,148,2,14344.0,4,4,4,Champions
C004729,550,2,14345.0,2,4,4,At risk
C013280,466,1,14345.0,2,3,4,At risk
C021999,217,2,14345.0,3,4,4,Loyal
C024931,23,3,14346.0,5,4,4,Champions
C002245,782,3,14351.0,1,4,4,At risk
C029915,98,3,14353.0,4,4,4,Champions
C034180,14,2,14356.0,5,4,4,Champions
C015845,392,2,14357.0,2,4,4,At risk
C024840,175,3,14361.0,4,4,4,Champions
C026343,175,1,14362.0,4,3,4,Loyal
C017536,320,3,14363.0,3,4,4,Loyal
C004287,685,4,14367.0,1,5,4,At risk
C006600,653,2,14368.0,1,4,4,At risk
C006720,258,3,14386.0,3,4,4,Loyal
C017582,234,4,14393.0,3,5,4,Loyal
C018184,66,3,14394.0,5,4,4,Champions
C027618,98,4,14394.0,4,5,4,Champions
C001525,803,3,14395.0,1,4,4,At risk
C009150,493,3,14395.0,2,4,4,At risk
C010761,285,4,14395.0,3,5,4,Loyal
C013461,400,2,14395.0,2,4,4,At risk
C016048,247,2,14395.0,3,4,4,Loyal
C020000,283,2,14395.0,3,4,4,Loyal
C025978,141,3,14395.0,4,4,4,Champions
C031546,66,2,14395.0,5,4,4,Champions
C004872,681,2,14396.0,1,4,4,At risk
C006559,659,1,14396.0,1,3,4,At risk
C009776,556,2,14396.0,2,4,4,At risk
C020619,208,4,14396.0,4,5,4,Champions
C021221,268,1,14396.0,3,3,4,Loyal
C030906,13,4,14396.0,5,5,4,Champions
C031627,53,2,14396.0,5,4,4,Champions
C004119,744,1,14397.0,1,3,4,At risk
C004310,691,2,14397.0,1,4,4,At risk
C012246,487,2,14397.0,2,4,4,At risk
C013753,329,2,14397.0,3,4,4,Loyal
C015553,407,1,14397.0,2,3,4,At risk
C015758,401,1,14397.0,2,3,4,At risk
C032843,7,3,14397.0,5,4,4,Champions
C033693,40,1,14397.0,5,3,4,Loyal
C010190,558,1,14398.0,2,3,4,At risk
C010999,535,1,14398.0,2,3,4,At risk
C017535,328,2,14398.0,3,4,4,Loyal
C032237,67,1,14398.0,5,3,4,Loyal
C029282,33,3,14406.0,5,4,4,Champions
C018005,208,4,14411.0,4,5,4,Champions
C022285,45,4,14411.0,5,5,4,Champions
C022136,231,2,14413.0,3,4,4,Loyal
C003138,724,3,14416.0,1,4,4,At risk
C003096,510,7,14421.0,2,5,4,At risk
C009007,462,3,14421.0,2,4,4,At risk
C012293,51,6,14432.0,5,5,4,Champions
C001032,810,2,14443.0,1,4,4,At risk
C009772,282,3,14443.0,3,4,4,Loyal
C000649,851,3,14444.0,1,4,4,At risk
C028065,109,2,14445.0,4,4,4,Champions
C030080,6,3,14445.0,5,4,4,Champions
C030936,12,3,14445.0,5,4,4,Champions
C009816,402,3,14446.0,2,4,4,At risk
C010042,557,2,14446.0,2,4,4,At risk
C016531,379,1,14446.0,2,3,4,At risk
C028220,138,2,14446.0,4,4,4,Champions
C008649,592,1,14447.0,1,3,4,At risk
C007542,625,1,14448.0,1,3,4,At risk
C008177,548,3,14459.0,2,4,4,At risk
C022224,157,3,14459.0,4,4,4,Champions
C011791,249,2,14462.0,3,4,4,Loyal
C003975,722,3,14467.0,1,4,4,At risk
C010764,323,4,14483.0,3,5,4,Loyal
C009547,549,3,14484.0,2,4,4,At risk
C027621,36,5,14489.0,5,5,4,Champions
C012513,457,2,14491.0,2,4,4,At risk
C029310,90,2,14492.0,4,4,4,Champions
C000647,810,2,14493.0,1,4,4,At risk
C003581,713,3,14494.0,1,4,4,At risk
C005647,679,2,14494.0,1,4,4,At risk
C001417,822,2,14495.0,1,4,4,At risk
C002229,810,1,14495.0,1,3,4,At risk
C022120,149,3,14495.0,4,4,4,Champions
C028357,105,2,14495.0,4,4,4,Champions
C011954,438,1,14496.0,2,3,4,At risk
C012038,457,1,14496.0,2,3,4,At risk
C013656,331,3,14496.0,3,4,4,Loyal
C017717,231,4,14496.0,3,5,4,Loyal
C028932,65,2,14496.0,5,4,4,Champions
C010690,452,3,14497.0,2,4,4,At risk
C014815,330,3,14497.0,3,4,4,Loyal
C022089,204,2,14497.0,4,4,4,Champions
C023369,230,1,14497.0,3,3,4,Loyal
C024277,214,1,14497.0,3,3,4,Loyal
C029162,124,1,14497.0,4,3,4,Loyal
C029646,62,3,14497.0,5,4,4,Champions
C031177,52,2,14497.0,5,4,4,Champions
C032238,1,2,14497.0,5,4,4,Champions
C014680,427,1,14498.0,2,3,4,At risk
C027813,131,2,14498.0,4,4,4,Champions
C031253,85,1,14498.0,5,3,4,Loyal
C018034,77,4,14506.0,5,5,4,Champions
C028857,122,3,14510.0,4,4,4,Champions
C008437,578,2,14527.0,2,4,4,At risk
C005657,687,1,14531.0,1,3,4,At risk
C016651,376,1,14533.0,2,3,4,At risk
C017530,225,4,14539.0,3,5,4,Loyal
C027691,52,3,14543.0,5,4,4,Champions
C013438,386,4,14544.0,2,5,4,At risk
C028397,103,2,14544.0,4,4,4,Champions
C008347,550,2,14545.0,2,4,4,At risk
C019501,170,3,14545.0,4,4,4,Champions
C013200,435,3,14546.0,2,4,4,At risk
C026667,157,2,14546.0,4,4,4,Champions
C029695,77,2,14546.0,5,4,4,Champions
C031109,88,1,14546.0,4,3,4,Loyal
C004200,673,4,14549.0,1,5,4,At risk
C007593,514,5,14566.0,2,5,4,At risk
C028704,66,3,14566.0,5,4,4,Champions
C032153,5,2,14566.0,5,4,4,Champions
C033145,22,3,14566.0,5,4,4,Champions
C005596,612,3,14567.0,1,4,4,At risk
C004915,683,2,14577.0,1,4,4,At risk
C016718,140,2,14577.0,4,4,4,Champions
C011899,472,3,14585.0,2,4,4,At risk
C001904,508,4,14586.0,2,5,4,At risk
C031967,3,6,14591.0,5,5,4,Champions
C001504,628,5,14592.0,1,5,4,At risk
C009933,430,6,14593.0,2,5,4,At risk
C027604,53,4,14593.0,5,5,4,Champions
C000386,834,3,14595.0,1,4,4,At risk
C004197,666,3,14595.0,1,4,4,At risk
C006657,630,3,14595.0,1,4,4,At risk
C009099,421,4,14595.0,2,5,4,At risk
C013221,461,1,14595.0,2,3,4,At risk
C023190,137,2,14595.0,4,4,4,Champions
C025530,39,4,14595.0,5,5,4,Champions
C032075,17,3,14595.0,5,4,4,Champions
C032875,38,2,14595.0,5,4,4,Champions
C002894,713,2,14596.0,1,4,4,At risk
C009645,562,2,14596.0,2,4,4,At risk
C011502,466,3,14596.0,2,4,4,At risk
C013941,404,4,14596.0,2,5,4,At risk
C029799,72,3,14596.0,5,4,4,Champions
C031510,80,1,14596.0,5,3,4,Loyal
C031730,0,2,14596.0,5,4,4,Champions
C001530,768,3,14597.0,1,4,4,At risk
C010004,565,1,14597.0,2,3,4,At risk
C015776,396,2,14597.0,2,4,4,At risk
C011938,349,2,14598.0,3,4,4,Loyal
C014813,338,1,14598.0,3,3,4,Loyal
C029325,89,3,14603.0,4,4,4,Champions
C007501,603,2,14611.0,1,4,4,At risk
C021686,88,5,14612.0,4,5,4,Champions
C035146,2,1,14616.0,5,3,4,Loyal
C032886,55,1,14618.0,5,3,4,Loyal
C029295,118,2,14630.0,4,4,4,Champions
C000597,727,3,14634.0,1,4,4,At risk
C020764,80,4,14634.0,5,5,4,Champions
C032486,3,4,14642.0,5,5,4,Champions
C001398,485,5,14643.0,2,5,4,At risk
C001502,750,3,14644.0,1,4,4,At risk
C004482,661,5,14644.0,1,5,4,At risk
C019043,148,3,14644.0,4,4,4,Champions
C001344,677,3,14645.0,1,4,4,At risk
C026323,98,3,14645.0,4,4,4,Champions
C029685,26,3,14646.0,5,4,4,Champions
C034675,19,1,14646.0,5,3,4,Loyal
C012931,444,2,14647.0,2,4,4,At risk
C002974,751,2,14655.0,1,4,4,At risk
C004890,697,3,14657.0,1,4,4,At risk
C005685,649,2,14663.0,1,4,4,At risk
C021380,231,2,14663.0,3,4,4,Loyal
C029317,113,3,14664.0,4,4,4,Champions
C010454,485,3,14665.0,2,4,4,At risk
C001651,833,2,14666.0,1,4,4,At risk
C001218,819,2,14675.0,1,4,4,At risk
C013028,462,2,14688.0,2,4,4,At risk
C021081,244,3,14691.0,3,4,4,Loyal
C024628,140,2,14694.0,4,4,4,Champions
C031783,70,2,14694.0,5,4,4,Champions
C033783,10,2,14694.0,5,4,4,Champions
C011527,497,3,14695.0,2,4,4,At risk
C026406,69,5,14695.0,5,5,4,Champions
C027851,36,4,14695.0,5,5,4,Champions
C030261,62,2,14695.0,5,4,4,Champions
C004549,578,2,14696.0,1,4,4,At risk
C011500,498,3,14696.0,2,4,4,At risk
C014658,359,2,14696.0,3,4,4,Loyal
C018350,214,2,14696.0,3,4,4,Loyal
C024854,206,1,14696.0,4,3,4,Loyal
C026668,37,4,14696.0,5,5,4,Champions
C028318,24,2,14696.0,5,4,4,Champions
C030491,8,3,14696.0,5,4,4,Champions
C031652,2,2,14696.0,5,4,4,Champions
C034518,15,2,14696.0,5,4,4,Champions
C002250,801,2,14697.0,1,4,4,At risk
C011020,525,2,14697.0,2,4,4,At risk
C014259,440,1,14697.0,2,3,4,At risk
C015781,376,2,14697.0,2,4,4,At risk
C019654,296,1,14697.0,3,3,4,Loyal
C019781,294,2,14697.0,3,4,4,Loyal
C003116,759,2,14698.0,1,4,4,At risk
C018154,252,2,14698.0,3,4,4,Loyal
C004918,661,2,14737.0,1,4,4,At risk
C018739,214,4,14744.0,3,5,4,Loyal
C000398,893,2,14745.0,1,4,4,At risk
C005213,492,4,14745.0,2,5,4,At risk
C012109,220,3,14745.0,3,4,4,Loyal
C020530,278,3,14745.0,3,4,4,Loyal
C001850,652,4,14746.0,1,5,4,At risk
C003436,442,4,14746.0,2,5,4,At risk
C010720,515,2,14746.0,2,4,4,At risk
C018827,150,2,14746.0,4,4,4,Champions
C020706,281,1,14746.0,3,3,4,Loyal
C002265,753,2,14747.0,1,4,4,At risk
C010296,556,2,14748.0,2,4,4,At risk
C026023,178,2,14748.0,4,4,4,Champions
C017394,316,2,14751.0,3,4,4,Loyal
C028108,4,4,14751.0,5,5,4,Champions
C006115,656,2,14752.0,1,4,4,At risk
C009172,550,4,14757.0,2,5,4,At risk
C015823,283,2,14757.0,3,4,4,Loyal
C020005,18,4,14758.0,5,5,4,Champions
C010068,552,2,14763.0,2,4,4,At risk
C017257,18,4,14764.0,5,5,4,Champions
C010624,464,5,14765.0,2,5,4,At risk
C029064,104,2,14776.0,4,4,4,Champions
C027368,120,2,14778.0,4,4,4,Champions
C011423,478,5,14779.0,2,5,4,At risk
C003904,750,1,14783.0,1,3,4,At risk
C017954,344,1,14787.0,3,3,4,Loyal
C000824,730,4,14794.0,1,5,4,At risk
C003456,665,4,14794.0,1,5,4,At risk
C006815,627,3,14794.0,1,4,4,At risk
C009877,457,3,14795.0,2,4,4,At risk
C016937,194,3,14795.0,4,4,4,Champions
C022538,232,2,14795.0,3,4,4,Loyal
C030921,72,3,14795.0,5,4,4,Champions
C031567,29,2,14795.0,5,4,4,Champions
C033656,41,1,14795.0,5,3,4,Loyal
C004386,732,1,14796.0,1,3,4,At risk
C011402,509,2,14796.0,2,4,4,At risk
C013710,449,2,14796.0,2,4,4,At risk
C030487,101,1,14796.0,4,3,4,Loyal
C030920,86,2,14796.0,4,4,4,Champions
C001957,579,3,14797.0,1,4,4,At risk
C002930,770,2,14797.0,1,4,4,At risk
C004471,675,3,14797.0,1,4,4,At risk
C013460,462,1,14797.0,2,3,4,At risk
C020735,250,1,14797.0,3,3,4,Loyal
C027536,110,2,14797.0,4,4,4,Champions
C027706,35,2,14797.0,5,4,4,Champions
C007955,541,2,14798.0,2,4,4,At risk
C005557,648,2,14802.0,1,4,4,At risk
C002620,758,2,14806.0,1,4,4,At risk
C008034,578,3,14806.0,2,4,4,At risk
C016940,21,5,14825.0,5,5,4,Champions
C013263,422,2,14827.0,2,4,4,At risk
C010951,457,6,14830.0,2,5,4,At risk
C019073,230,3,14831.0,3,4,4,Loyal
C016464,280,5,14832.0,3,5,4,Loyal
C026664,131,4,14841.0,4,5,4,Champions
C002143,813,2,14846.0,1,4,4,At risk
C016946,344,3,14846.0,3,4,4,Loyal
C018464,311,2,14846.0,3,4,4,Loyal
C029884,2,2,14846.0,5,4,4,Champions
C034158,11,2,14846.0,5,4,4,Champions
C009046,554,3,14847.0,2,4,4,At risk
C021971,214,2,14847.0,3,4,4,Loyal
C025540,114,2,14847.0,4,4,4,Champions
C035074,16,1,14847.0,5,3,4,Loyal
C007145,638,1,14848.0,1,3,4,At risk
C005691,561,3,14862.0,2,4,4,At risk
C017336,257,6,14869.0,3,5,4,Loyal
C030675,18,3,14894.0,5,4,4,Champions
C007725,533,3,14895.0,2,4,4,At risk
C007935,459,3,14895.0,2,4,4,At risk
C009133,518,3,14895.0,2,4,4,At risk
C010335,481,3,14895.0,2,4,4,At risk
C023524,67,2,14895.0,5,4,4,Champions
C028393,27,4,14895.0,5,5,4,Champions
C031076,42,3,14895.0,5,4,4,Champions
C005194,668,2,14896.0,1,4,4,At risk
C009029,587,1,14896.0,1,3,4,At risk
C028383,29,3,14896.0,5,4,4,Champions
C031484,38,3,14896.0,5,4,4,Champions
C003319,773,1,14897.0,1,3,4,At risk
C019937,200,4,14897.0,4,5,4,Champions
C026919,98,3,14897.0,4,4,4,Champions
C005427,695,1,14898.0,1,3,4,At risk
C010643,538,2,14898.0,2,4,4,At risk
C016623,350,2,14898.0,3,4,4,Loyal
C019375,313,1,14898.0,3,3,4,Loyal
C021638,197,2,14898.0,4,4,4,Champions
C002928,786,1,14899.0,1,3,4,At risk
C006124,674,1,14899.0,1,3,4,At risk
C032038,71,1,14899.0,5,3,4,Loyal
C019980,277,2,14909.0,3,4,4,Loyal
C032830,56,1,14913.0,5,3,4,Loyal
C004413,577,6,14915.0,2,5,4,At risk
C003571,376,2,14936.0,2,4,4,At risk
C032864,22,3,14942.0,5,4,4,Champions
C026942,133,3,14943.0,4,4,4,Champions
C014068,350,3,14944.0,3,4,4,Loyal
C025945,172,2,14945.0,4,4,4,Champions
C034330,15,2,14945.0,5,4,4,Champions
C011553,519,1,14946.0,2,3,4,At risk
C027639,67,2,14946.0,5,4,4,Champions
C019523,251,3,14947.0,3,4,4,Loyal
C028070,138,2,14947.0,4,4,4,Champions
C030644,97,1,14948.0,4,3,4,Loyal
C005017,710,1,14956.0,1,3,4,At risk
C003353,578,4,14957.0,1,5,4,At risk
C018745,325,1,14958.0,3,3,4,Loyal
C024127,215,1,14981.0,3,3,4,Loyal
C003249,730,2,14985.0,1,4,4,At risk
C014011,256,4,14990.0,3,5,4,Loyal
C018020,104,6,14992.0,4,5,4,Champions
C022304,67,3,14993.0,5,4,4,Champions
C029152,107,3,14993.0,4,4,4,Champions
C004153,742,1,14994.0,1,3,4,At risk
C021895,139,4,14994.0,4,5,4,Champions
C031048,1,5,14994.0,5,5,4,Champions
C012141,459,2,14995.0,2,4,4,At risk
C014225,15,5,14995.0,5,5,4,Champions
C018631,221,2,14995.0,3,4,4,Loyal
C020528,200,3,14995.0,4,4,4,Champions
C026341,113,3,14995.0,4,4,4,Champions
C004082,591,3,14996.0,1,4,4,At risk
C015294,370,2,14996.0,2,4,4,At risk
C017452,355,1,14996.0,3,3,4,Loyal
C027563,137,2,14996.0,4,4,4,Champions
C002394,804,1,14997.0,1,3,4,At risk
C028963,72,2,14997.0,5,4,4,Champions
C027512,29,4,14998.0,5,5,4,Champions
C033558,28,2,14998.0,5,4,4,Champions
C008141,604,1,15001.0,1,3,4,At risk
C008277,434,3,15006.0,2,4,4,At risk
C019837,200,3,15007.0,4,4,4,Champions
C022506,75,4,15011.0,5,5,4,Champions
C000387,879,1,15042.0,1,3,4,At risk
C003684,700,3,15044.0,1,4,4,At risk
C003746,633,5,15044.0,1,5,4,At risk
C007199,600,2,15044.0,1,4,4,At risk
C021168,243,3,15044.0,3,4,4,Loyal
C030855,80,4,15044.0,5,5,4,Champions
C006018,617,3,15045.0,1,4,4,At risk
C006292,648,3,15045.0,1,4,4,At risk
C002195,747,3,15047.0,1,4,4,At risk
C032845,23,2,15047.0,5,4,4,Champions
C013146,418,3,15050.0,2,4,4,At risk
C004618,659,3,15054.0,1,4,4,At risk
C030334,98,2,15054.0,4,4,4,Champions
C013169,463,2,15056.0,2,4,4,At risk
C008337,472,5,15066.0,2,5,4,At risk
C016567,317,3,15068.0,3,4,4,Loyal
C021910,200,4,15073.0,4,5,4,Champions
C035072,11,2,15078.0,5,4,4,Champions
C033794,28,2,15079.0,5,4,4,Champions
C024180,214,1,15080.0,3,3,4,Loyal
C027389,111,2,15081.0,4,4,4,Champions
C029658,82,3,15091.0,5,4,4,Champions
C024987,194,2,15092.0,4,4,4,Champions
C012518,417,2,15094.0,2,4,4,At risk
C001902,744,3,15095.0,1,4,4,At risk
C027944,135,2,15095.0,4,4,4,Champions
C031367,47,4,15095.0,5,5,4,Champions
C012188,347,4,15096.0,3,5,4,Loyal
C017107,231,4,15096.0,3,5,4,Loyal
C032931,5,2,15096.0,5,4,4,Champions
C006888,647,1,15097.0,1,3,4,At risk
C031247,82,1,15097.0,5,3,4,Loyal
C001531,815,2,15098.0,1,4,4,At risk
C011830,496,1,15098.0,2,3,4,At risk
C014468,435,1,15098.0,2,3,4,At risk
C023467,203,2,15098.0,4,4,4,Champions
C011797,440,4,15101.0,2,5,4,At risk
C016942,310,3,15101.0,3,4,4,Loyal
C009822,565,1,15105.0,2,3,4,At risk
C019544,254,3,15106.0,3,4,4,Loyal
C022869,39,3,15106.0,5,4,4,Champions
C024472,190,2,15111.0,4,4,4,Champions
C034366,28,1,15126.0,5,3,4,Loyal
C016383,108,4,15127.0,4,5,4,Champions
C029263,105,2,15132.0,4,4,4,Champions
C014402,372,4,15144.0,2,5,4,At risk
C019122,293,2,15144.0,3,4,4,Loyal
C020360,270,2,15144.0,3,4,4,Loyal
C015162,379,2,15145.0,2,4,4,At risk
C020725,214,3,15145.0,3,4,4,Loyal
C018331,239,4,15146.0,3,5,4,Loyal
C027632,102,3,15146.0,4,4,4,Champions
C006733,592,3,15147.0,1,4,4,At risk
C032440,63,1,15147.0,5,3,4,Loyal
C030696,86,1,15148.0,4,3,4,Loyal
C001064,673,2,15152.0,1,4,4,At risk
C032429,57,2,15156.0,5,4,4,Champions
C011047,296,4,15161.0,3,5,4,Loyal
C018168,113,3,15162.0,4,4,4,Champions
C029973,0,3,15166.0,5,4,4,Champions
C000950,762,4,15168.0,1,5,4,At risk
C017469,355,1,15168.0,3,3,4,Loyal
C011368,347,4,15176.0,3,5,4,Loyal
C023172,200,2,15180.0,4,4,4,Champions
C026875,38,2,15188.0,5,4,4,Champions
C018626,20,3,15189.0,5,4,4,Champions
C001590,751,3,15192.0,1,4,4,At risk
C034103,33,1,15194.0,5,3,4,Loyal
C007752,596,2,15195.0,1,4,4,At risk
C015609,80,6,15195.0,5,5,4,Champions
C017488,308,3,15195.0,3,4,4,Loyal
C020050,99,4,15195.0,4,5,4,Champions
C022854,145,4,15195.0,4,5,4,Champions
C027267,97,3,15195.0,4,4,4,Champions
C007728,591,2,15196.0,1,4,4,At risk
C009781,478,4,15196.0,2,5,4,At risk
C016072,392,1,15196.0,2,3,4,At risk
C026703,17,2,15196.0,5,4,4,Champions
C001869,766,3,15197.0,1,4,4,At risk
C022766,228,1,15197.0,3,3,4,Loyal
C031824,69,1,15197.0,5,3,4,Loyal
C014535,412,2,15198.0,2,4,4,At risk
C023476,229,1,15198.0,3,3,4,Loyal
C023595,227,1,15198.0,3,3,4,Loyal
C001975,764,2,15205.0,1,4,4,At risk
C021671,97,4,15206.0,4,5,4,Champions
C000503,810,3,15209.0,1,4,4,At risk
C007423,629,1,15212.0,1,3,4,At risk
C026894,161,1,15212.0,4,3,4,Loyal
C013329,418,3,15213.0,2,4,4,At risk
C005581,669,1,15214.0,1,3,4,At risk
C024146,215,1,15214.0,3,3,4,Loyal
C006514,658,2,15216.0,1,4,4,At risk
C015314,283,3,15216.0,3,4,4,Loyal
C001428,845,2,15225.0,1,4,4,At risk
C025260,103,3,15231.0,4,4,4,Champions
C024041,44,3,15234.0,5,4,4,Champions
C006864,601,5,15240.0,1,5,4,At risk
C002337,808,2,15243.0,1,4,4,At risk
C012871,139,4,15243.0,4,5,4,Champions
C018096,280,3,15243.0,3,4,4,Loyal
C002103,766,3,15244.0,1,4,4,At risk
C004429,578,3,15244.0,1,4,4,At risk
C004350,407,3,15245.0,2,4,4,At risk
C007901,574,2,15245.0,2,4,4,At risk
C018093,227,3,15245.0,3,4,4,Loyal
C030679,78,2,15245.0,5,4,4,Champions
C031234,66,2,15245.0,5,4,4,Champions
C009161,550,3,15246.0,2,4,4,At risk
C028637,97,2,15246.0,4,4,4,Champions
C029485,111,2,15246.0,4,4,4,Champions
C033549,23,1,15246.0,5,3,4,Loyal
C022085,36,3,15247.0,5,4,4,Champions
C029656,108,2,15249.0,4,4,4,Champions
C026040,138,2,15251.0,4,4,4,Champions
C026039,157,2,15256.0,4,4,4,Champions
C017174,54,4,15270.0,5,5,4,Champions
C029589,86,3,15276.0,4,4,4,Champions
C013127,450,3,15277.0,2,4,4,At risk
C020597,214,4,15284.0,3,5,4,Loyal
C011695,314,4,15292.0,3,5,4,Loyal
C001158,678,3,15293.0,1,4,4,At risk
C006927,632,2,15293.0,1,4,4,At risk
C024115,25,3,15293.0,5,4,4,Champions
C030547,73,3,15293.0,5,4,4,Champions
C002956,635,3,15294.0,1,4,4,At risk
C003234,731,4,15294.0,1,5,4,At risk
C013805,409,3,15294.0,2,4,4,At risk
C016256,231,4,15294.0,3,5,4,Loyal
C017337,284,3,15294.0,3,4,4,Loyal
C017856,319,2,15294.0,3,4,4,Loyal
C024873,189,2,15294.0,4,4,4,Champions
C031170,49,2,15294.0,5,4,4,Champions
C013601,411,2,15295.0,2,4,4,At risk
C015197,340,3,15295.0,3,4,4,Loyal
C015788,165,3,15296.0,4,4,4,Champions
C017272,360,1,15296.0,3,3,4,Loyal
C030503,25,3,15296.0,5,4,4,Champions
C007431,628,1,15297.0,1,3,4,At risk
C014482,413,2,15297.0,2,4,4,At risk
C016442,380,1,15297.0,2,3,4,At risk
C009994,547,1,15298.0,2,3,4,At risk
C015353,405,1,15298.0,2,3,4,At risk
C006612,587,3,15302.0,1,4,4,At risk
C009032,441,4,15304.0,2,5,4,At risk
C019731,145,4,15304.0,4,5,4,Champions
C011822,375,5,15307.0,2,5,4,At risk
C000777,674,4,15312.0,1,5,4,At risk
C014234,410,2,15323.0,2,4,4,At risk
C020855,276,2,15329.0,3,4,4,Loyal
C032192,13,4,15332.0,5,5,4,Champions
C025567,56,5,15338.0,5,5,4,Champions
C024439,103,3,15342.0,4,4,4,Champions
C017908,214,2,15344.0,3,4,4,Loyal
C032911,12,3,15344.0,5,4,4,Champions
C009171,562,4,15345.0,2,5,4,At risk
C015414,324,4,15345.0,3,5,4,Loyal
C008906,514,1,15346.0,2,3,4,At risk
C010998,267,2,15346.0,3,4,4,Loyal
C012217,331,4,15346.0,3,5,4,Loyal
C020943,231,3,15346.0,3,4,4,Loyal
C031282,76,2,15346.0,5,4,4,Champions
C029096,94,3,15351.0,4,4,4,Champions
C007777,577,2,15357.0,2,4,4,At risk
C010488,458,3,15360.0,2,4,4,At risk
C021137,169,3,15363.0,4,4,4,Champions
C035636,5,1,15381.0,5,3,4,Loyal
C016388,383,1,15382.0,2,3,4,At risk
C019069,317,1,15382.0,3,3,4,Loyal
C002497,750,3,15393.0,1,4,4,At risk
C008083,483,7,15393.0,2,5,4,At risk
C015794,307,4,15393.0,3,5,4,Loyal
C007366,631,1,15394.0,1,3,4,At risk
C024881,147,2,15394.0,4,4,4,Champions
C002989,740,2,15395.0,1,4,4,At risk
C012211,461,3,15395.0,2,4,4,At risk
C014574,334,5,15395.0,3,5,4,Loyal
C021706,237,2,15395.0,3,4,4,Loyal
C003088,765,3,15396.0,1,4,4,At risk
C004087,740,2,15396.0,1,4,4,At risk
C012548,411,3,15396.0,2,4,4,At risk
C023864,60,4,15396.0,5,5,4,Champions
C032308,47,2,15396.0,5,4,4,Champions
C013104,472,1,15397.0,2,3,4,At risk
C025728,192,1,15397.0,4,3,4,Loyal
C027789,130,2,15397.0,4,4,4,Champions
C030037,81,2,15397.0,5,4,4,Champions
C032542,62,1,15397.0,5,3,4,Loyal
C033847,36,1,15397.0,5,3,4,Loyal
C032425,37,3,15400.0,5,4,4,Champions
C012050,353,4,15404.0,3,5,4,Loyal
C003366,513,3,15408.0,2,4,4,At risk
C019472,280,2,15411.0,3,4,4,Loyal
C028023,16,3,15411.0,5,4,4,Champions
C019735,186,3,15418.0,4,4,4,Champions
C022781,214,2,15427.0,3,4,4,Loyal
C011250,471,3,15441.0,2,4,4,At risk
C000830,680,3,15444.0,1,4,4,At risk
C007208,561,4,15444.0,2,5,4,At risk
C003703,753,2,15445.0,1,4,4,At risk
